"x","y","ASH","BEECH","BIRCH","ELM","HEMLOCK","MAPLE","OAK","OTHER.CONIFER","OTHER.HARDWOOD","PINE","SPRUCE","TAMARACK"
"12000",461000,1014000,3,0,27,3,67,6,0,15,3,2,13,13
"12001",461000,1022000,4,0,27,1,43,21,0,19,6,5,8,10
"12002",461000,1030000,2,0,18,2,41,6,0,27,1,4,18,27
"12003",461000,1038000,0,0,41,8,42,20,0,16,2,2,5,12
"12004",461000,1046000,0,0,20,7,31,12,2,21,18,10,14,5
"12005",461000,1054000,4,0,17,0,24,7,0,9,1,11,21,48
"12006",461000,1062000,2,0,26,0,41,11,0,23,3,12,9,29
"12007",461000,1070000,0,0,24,0,51,12,0,18,0,4,15,32
"12008",461000,1078000,6,0,27,2,35,9,0,15,7,3,4,31
"12009",461000,1086000,1,0,33,0,18,15,0,33,8,3,9,14
"12010",461000,1094000,1,0,23,1,22,14,0,47,5,2,6,20
"12011",461000,1102000,3,0,28,0,33,10,0,32,0,1,5,24
"12012",461000,1110000,1,0,44,2,31,17,0,36,2,1,9,5
"12013",461000,1118000,4,1,26,0,32,46,0,24,11,0,10,2
"12014",461000,1126000,2,0,14,7,50,49,0,14,5,1,1,2
"12015",461000,1134000,1,0,24,2,40,35,0,20,11,2,3,1
"12032",461000,1270000,3,0,29,0,0,0,0,62,8,2,43,1
"12033",461000,1278000,0,0,42,0,0,0,0,35,6,7,44,2
"12034",461000,1286000,0,0,44,0,0,0,0,26,14,21,34,5
"12035",461000,1294000,0,0,49,0,0,0,0,27,7,13,20,3
"12036",461000,1302000,0,0,33,0,0,0,0,15,20,15,7,0
"12139",469000,686000,4,0,0,15,0,5,67,0,24,0,0,0
"12140",469000,694000,0,0,0,0,0,0,138,0,11,0,0,0
"12141",469000,702000,0,0,0,0,0,0,145,0,0,0,0,0
"12142",469000,710000,0,0,0,1,0,0,142,0,1,0,0,0
"12143",469000,718000,0,0,0,0,0,0,80,0,0,0,0,0
"12144",469000,726000,0,0,0,0,0,0,108,0,0,0,0,0
"12145",469000,734000,0,0,0,1,0,0,106,0,1,0,0,0
"12146",469000,742000,0,0,0,0,0,1,142,0,2,0,0,0
"12147",469000,750000,0,0,0,0,0,0,122,0,2,0,0,0
"12148",469000,758000,3,0,3,0,0,1,88,0,2,0,0,0
"12149",469000,766000,3,0,0,4,0,1,83,0,6,0,0,0
"12150",469000,774000,3,0,0,2,0,0,115,0,5,0,0,0
"12151",469000,782000,6,0,0,5,0,47,57,0,15,1,0,0
"12152",469000,790000,0,0,0,1,0,17,113,0,10,2,0,0
"12153",469000,798000,0,0,0,0,0,0,141,0,1,2,0,1
"12154",469000,806000,0,0,0,0,0,0,133,0,1,8,0,2
"12155",469000,814000,1,0,2,0,0,2,106,0,1,14,0,3
"12156",469000,822000,0,0,5,1,0,1,116,0,3,16,0,0
"12157",469000,830000,1,0,1,2,0,0,79,0,7,43,0,10
"12158",469000,838000,0,0,0,0,0,0,51,0,2,87,0,5
"12159",469000,846000,1,0,0,0,0,0,97,0,4,40,0,0
"12160",469000,854000,0,0,0,1,0,0,91,0,2,54,0,0
"12161",469000,862000,0,0,0,2,0,0,53,0,0,83,0,0
"12162",469000,870000,2,0,0,3,0,2,46,0,6,85,0,0
"12163",469000,878000,0,0,0,1,0,0,55,0,1,65,0,4
"12164",469000,886000,4,0,1,4,0,2,33,0,1,56,0,11
"12165",469000,894000,3,0,17,1,0,17,24,0,11,35,2,27
"12166",469000,902000,7,0,42,9,0,31,14,0,12,23,0,4
"12167",469000,910000,7,0,31,13,4,37,10,0,16,23,0,2
"12168",469000,918000,12,0,34,10,32,26,2,2,13,17,0,2
"12169",469000,926000,6,0,32,5,55,22,2,2,1,8,0,11
"12170",469000,934000,3,0,31,12,56,40,2,1,9,0,0,0
"12171",469000,942000,3,0,58,6,33,41,1,6,7,1,0,0
"12172",469000,950000,2,0,43,9,40,39,2,7,13,1,0,0
"12173",469000,958000,1,0,42,11,35,48,0,6,5,0,0,0
"12174",469000,966000,5,0,49,17,26,43,1,2,4,0,0,1
"12175",469000,974000,6,0,49,5,36,31,0,1,4,5,1,2
"12176",469000,982000,7,0,39,1,47,19,2,9,3,2,2,19
"12177",469000,990000,7,0,31,3,56,15,0,13,3,5,0,13
"12178",469000,998000,1,0,52,1,57,7,0,7,3,0,3,18
"12179",469000,1006000,4,0,33,4,53,11,0,24,0,0,5,10
"12180",469000,1014000,2,0,18,2,53,10,0,38,6,4,9,8
"12181",469000,1022000,1,0,27,2,48,12,0,25,8,2,2,9
"12182",469000,1030000,0,0,21,1,41,13,0,31,4,1,20,12
"12183",469000,1038000,1,0,35,3,26,25,0,15,3,2,14,18
"12184",469000,1046000,0,0,33,5,31,22,0,29,9,0,12,7
"12185",469000,1054000,0,0,24,0,20,9,0,25,4,5,17,46
"12186",469000,1062000,0,0,21,0,49,17,0,22,0,15,6,26
"12187",469000,1070000,0,0,24,1,47,14,1,7,1,10,4,37
"12188",469000,1078000,2,0,24,1,24,2,0,7,6,9,4,52
"12189",469000,1086000,1,0,18,3,3,10,0,13,15,24,5,28
"12190",469000,1094000,1,0,18,0,20,6,0,23,8,20,12,49
"12191",469000,1102000,1,0,24,0,42,19,0,30,2,1,5,20
"12192",469000,1110000,3,1,46,2,27,26,0,20,5,3,7,14
"12193",469000,1118000,0,0,26,0,20,22,1,35,3,10,7,10
"12194",469000,1126000,3,0,17,6,29,44,1,25,9,1,9,6
"12195",469000,1134000,7,0,14,5,27,52,0,24,5,0,5,5
"12212",469000,1270000,0,0,29,0,0,0,0,62,9,2,33,5
"12213",469000,1278000,1,0,39,0,0,0,0,27,8,7,45,13
"12214",469000,1286000,0,0,32,0,0,2,0,31,7,27,36,5
"12215",469000,1294000,1,0,26,0,0,0,0,12,4,35,40,18
"12216",469000,1302000,0,0,26,0,0,0,0,23,11,28,17,3
"12319",477000,686000,3,0,0,7,0,19,33,0,32,0,0,0
"12320",477000,694000,1,0,0,2,0,0,57,0,10,0,0,0
"12321",477000,702000,0,0,0,0,0,0,72,0,1,0,0,0
"12322",477000,710000,0,0,0,0,0,0,131,0,2,0,0,0
"12323",477000,718000,0,0,0,0,0,0,123,0,3,0,0,0
"12324",477000,726000,0,0,0,0,0,0,108,0,0,0,0,0
"12325",477000,734000,0,0,0,0,0,0,124,0,0,0,0,0
"12326",477000,742000,0,0,0,0,0,0,129,0,1,0,0,0
"12327",477000,750000,0,0,0,0,0,0,119,0,1,0,0,0
"12328",477000,758000,0,0,1,0,0,0,128,0,3,0,0,0
"12329",477000,766000,0,0,2,0,0,0,105,0,5,1,0,0
"12330",477000,774000,0,0,1,0,0,0,94,0,0,0,0,0
"12331",477000,782000,1,0,0,7,0,1,116,0,13,1,0,0
"12332",477000,790000,0,0,0,2,0,0,124,0,6,0,0,0
"12333",477000,798000,0,0,1,0,0,1,136,0,2,0,0,0
"12334",477000,806000,0,0,0,0,0,0,130,0,1,8,0,0
"12335",477000,814000,0,0,0,0,0,0,114,0,0,19,0,1
"12336",477000,822000,0,0,0,0,0,0,122,0,1,21,0,0
"12337",477000,830000,0,0,1,1,0,0,132,0,0,15,0,0
"12338",477000,838000,0,0,1,0,0,0,125,0,2,19,0,1
"12339",477000,846000,3,0,0,3,0,0,81,0,1,58,0,0
"12340",477000,854000,2,0,0,1,0,0,58,0,1,86,0,0
"12341",477000,862000,0,0,0,0,0,0,43,0,1,89,0,15
"12342",477000,870000,0,0,0,2,0,0,36,0,0,91,0,1
"12343",477000,878000,0,0,0,0,0,0,49,0,2,91,0,0
"12344",477000,886000,2,0,5,4,2,5,48,0,7,61,0,0
"12345",477000,894000,5,0,15,4,2,27,18,0,21,17,2,28
"12346",477000,902000,15,0,28,10,0,37,19,0,21,16,0,2
"12347",477000,910000,9,0,39,10,19,37,11,1,8,17,0,1
"12348",477000,918000,17,0,34,5,49,19,0,2,15,5,2,8
"12349",477000,926000,8,0,19,1,56,9,1,0,5,5,4,32
"12350",477000,934000,6,0,22,15,62,35,0,0,12,2,1,1
"12351",477000,942000,1,0,33,17,32,47,2,1,16,1,0,0
"12352",477000,950000,1,0,44,12,23,36,1,8,14,5,0,0
"12353",477000,958000,1,0,56,16,23,41,2,0,5,0,0,0
"12354",477000,966000,2,0,44,13,20,48,0,5,6,2,0,0
"12355",477000,974000,2,0,42,9,62,32,0,5,2,0,0,0
"12356",477000,982000,3,0,28,2,77,4,0,5,4,3,6,12
"12357",477000,990000,7,0,38,3,47,15,0,14,2,6,4,8
"12358",477000,998000,0,0,51,5,48,10,0,9,2,5,10,8
"12359",477000,1006000,0,0,23,6,64,12,0,19,4,0,15,9
"12360",477000,1014000,2,0,22,2,37,8,0,26,3,4,36,9
"12361",477000,1022000,3,0,27,0,48,7,0,16,4,11,8,10
"12362",477000,1030000,1,0,26,1,37,6,0,24,5,7,14,25
"12363",477000,1038000,0,0,27,3,40,12,0,26,7,9,4,14
"12364",477000,1046000,2,0,14,0,31,5,0,18,1,8,24,37
"12365",477000,1054000,2,0,22,0,39,2,0,20,3,10,5,27
"12366",477000,1062000,0,0,25,0,53,7,0,10,8,19,7,13
"12367",477000,1070000,0,0,19,0,34,4,1,9,7,14,13,47
"12368",477000,1078000,2,0,12,0,26,3,0,16,12,12,9,48
"12369",477000,1086000,0,0,15,1,8,2,0,5,20,9,11,55
"12370",477000,1094000,1,0,12,0,5,4,0,9,20,16,19,45
"12371",477000,1102000,0,0,25,0,27,12,0,31,5,8,7,29
"12372",477000,1110000,1,1,28,2,26,26,0,35,7,3,4,4
"12373",477000,1118000,2,0,30,3,14,28,1,31,3,5,17,4
"12374",477000,1126000,2,0,22,5,37,31,0,25,11,1,8,4
"12375",477000,1134000,4,0,20,7,33,43,0,22,7,1,1,4
"12376",477000,1142000,0,0,19,3,30,26,0,7,11,0,1,0
"12392",477000,1270000,0,0,21,0,0,1,0,61,2,2,17,0
"12393",477000,1278000,2,0,28,0,0,3,0,60,4,11,32,6
"12394",477000,1286000,0,0,38,0,0,0,0,12,7,36,33,8
"12395",477000,1294000,2,0,50,0,0,0,0,9,4,46,22,9
"12396",477000,1302000,2,0,14,0,0,0,0,19,12,37,12,0
"12499",485000,686000,0,0,0,5,0,4,15,0,10,0,0,0
"12500",485000,694000,0,0,0,2,0,0,52,0,6,0,0,0
"12501",485000,702000,0,0,0,4,0,0,39,0,3,0,0,0
"12502",485000,710000,0,0,0,0,0,0,116,0,5,0,0,0
"12503",485000,718000,0,0,0,0,0,0,112,0,0,0,0,0
"12504",485000,726000,0,0,0,0,0,0,142,0,0,0,0,0
"12505",485000,734000,0,0,0,0,0,0,110,0,0,0,0,0
"12506",485000,742000,0,0,0,0,0,0,130,0,0,0,0,0
"12507",485000,750000,0,0,0,0,0,0,133,0,0,0,0,0
"12508",485000,758000,0,0,0,0,0,0,131,0,1,0,0,0
"12509",485000,766000,0,0,0,0,0,0,117,0,2,0,0,0
"12510",485000,774000,2,0,3,3,0,0,106,0,6,0,0,2
"12511",485000,782000,0,0,0,0,0,0,145,0,1,0,0,0
"12512",485000,790000,0,0,0,4,0,4,105,0,2,0,0,2
"12513",485000,798000,0,0,0,0,0,1,102,0,8,1,0,11
"12514",485000,806000,2,0,0,0,0,0,95,0,6,0,2,31
"12515",485000,814000,0,0,0,0,0,0,137,0,5,0,0,0
"12516",485000,822000,0,0,0,0,0,0,144,0,6,0,0,0
"12517",485000,830000,0,0,0,0,0,0,133,0,0,10,0,0
"12518",485000,838000,0,0,0,0,0,0,141,0,0,3,0,0
"12519",485000,846000,0,0,0,0,0,1,77,0,6,39,0,21
"12520",485000,854000,0,1,1,1,0,0,40,0,7,40,0,60
"12521",485000,862000,1,0,2,1,0,1,39,0,10,72,0,22
"12522",485000,870000,0,0,0,0,0,0,4,0,0,74,0,69
"12523",485000,878000,0,0,0,0,0,0,17,0,3,101,0,9
"12524",485000,886000,0,0,4,0,0,0,33,0,8,76,0,1
"12525",485000,894000,5,0,9,1,2,6,15,0,27,35,3,23
"12526",485000,902000,9,0,16,10,0,48,24,0,23,16,0,4
"12527",485000,910000,8,0,18,9,22,28,13,0,12,12,7,14
"12528",485000,918000,12,0,34,3,31,13,4,1,8,9,4,33
"12529",485000,926000,7,0,22,3,18,22,14,2,19,27,2,11
"12530",485000,934000,4,0,10,2,54,16,3,1,20,26,0,5
"12531",485000,942000,2,0,19,4,63,27,4,0,19,5,0,0
"12532",485000,950000,2,0,27,7,65,33,0,2,10,5,0,0
"12533",485000,958000,4,0,41,13,40,46,0,0,11,1,0,0
"12534",485000,966000,1,0,47,17,18,49,0,0,18,2,0,0
"12535",485000,974000,2,0,44,3,62,19,0,0,8,2,1,1
"12536",485000,982000,2,0,31,3,65,7,0,3,2,12,0,23
"12537",485000,990000,7,0,37,1,44,16,1,1,1,18,0,14
"12538",485000,998000,3,0,33,4,16,22,0,7,9,15,5,30
"12539",485000,1006000,1,0,15,2,12,16,1,5,13,32,13,34
"12540",485000,1014000,1,0,29,4,18,8,0,9,8,24,16,12
"12541",485000,1022000,0,0,28,0,23,9,0,13,1,14,11,37
"12542",485000,1030000,0,0,26,0,22,11,0,7,6,13,17,29
"12543",485000,1038000,0,0,21,0,17,1,0,15,10,25,17,34
"12544",485000,1046000,0,0,15,0,30,4,0,4,6,34,17,31
"12545",485000,1054000,0,0,24,0,20,0,1,6,10,35,6,21
"12546",485000,1062000,0,0,11,0,5,1,3,2,13,47,6,6
"12547",485000,1070000,0,0,10,0,30,8,0,6,8,46,2,26
"12548",485000,1078000,0,0,14,0,14,8,0,4,8,11,9,46
"12549",485000,1086000,0,0,16,0,7,1,0,8,4,34,4,57
"12550",485000,1094000,2,0,21,0,27,19,0,11,2,2,17,42
"12551",485000,1102000,3,0,33,0,32,17,0,22,5,3,13,6
"12552",485000,1110000,5,1,30,2,14,18,0,42,2,1,20,9
"12553",485000,1118000,2,0,23,0,12,36,0,46,7,1,14,9
"12554",485000,1126000,2,0,12,6,33,43,0,31,14,1,4,2
"12555",485000,1134000,3,0,33,5,13,60,0,23,7,1,3,1
"12556",485000,1142000,1,0,21,3,31,48,0,15,12,0,6,0
"12572",485000,1270000,2,0,10,0,0,0,0,51,2,2,17,0
"12573",485000,1278000,1,0,18,0,0,10,0,69,5,4,30,7
"12574",485000,1286000,0,0,35,0,0,0,0,17,11,35,31,17
"12575",485000,1294000,3,0,33,0,0,0,0,12,20,16,25,4
"12576",485000,1302000,0,0,10,0,0,0,0,17,15,38,2,1
"12678",493000,678000,0,0,0,2,0,0,39,0,5,0,0,0
"12679",493000,686000,2,0,0,1,0,0,63,0,6,0,0,0
"12680",493000,694000,0,0,0,2,0,0,92,0,7,0,0,0
"12681",493000,702000,0,0,0,0,0,0,119,0,1,0,0,0
"12682",493000,710000,0,0,0,0,0,0,135,0,5,0,0,0
"12683",493000,718000,0,0,0,0,0,0,131,0,4,0,0,0
"12684",493000,726000,0,0,0,0,0,0,149,0,0,0,0,0
"12685",493000,734000,0,0,0,0,0,0,109,0,1,0,0,0
"12686",493000,742000,0,0,0,0,0,0,102,0,1,0,0,0
"12687",493000,750000,0,0,0,0,0,0,72,0,2,0,0,0
"12688",493000,758000,0,0,0,0,0,0,64,0,0,0,0,0
"12689",493000,766000,0,0,0,1,0,0,76,0,3,0,0,0
"12690",493000,774000,0,0,0,0,0,0,101,0,1,0,0,4
"12691",493000,782000,0,0,0,1,0,0,125,0,1,0,0,0
"12692",493000,790000,3,0,1,5,0,0,97,0,12,0,0,0
"12693",493000,798000,0,0,2,2,0,0,99,0,13,0,0,2
"12694",493000,806000,1,0,0,0,0,0,118,0,10,0,0,8
"12695",493000,814000,0,0,0,1,0,0,133,0,4,0,0,12
"12696",493000,822000,0,0,0,0,0,0,141,0,3,0,0,4
"12697",493000,830000,0,0,0,2,0,0,169,0,1,0,0,0
"12698",493000,838000,0,0,0,0,0,0,159,0,1,0,0,0
"12699",493000,846000,0,0,0,0,0,0,140,0,0,5,0,0
"12700",493000,854000,1,0,0,1,0,0,111,0,4,3,0,11
"12701",493000,862000,0,0,3,1,0,1,106,0,9,18,0,9
"12702",493000,870000,8,0,19,4,0,11,35,0,6,12,0,51
"12703",493000,878000,1,0,8,1,0,3,7,0,9,17,0,61
"12704",493000,886000,3,0,7,0,0,0,2,0,16,42,0,30
"12705",493000,894000,4,0,4,5,1,7,16,1,11,74,4,8
"12706",493000,902000,5,0,16,2,21,23,27,0,14,26,0,13
"12707",493000,910000,5,0,10,5,2,10,18,0,32,25,2,17
"12708",493000,918000,8,0,6,1,10,19,26,0,27,21,6,5
"12709",493000,926000,5,0,20,0,42,20,11,0,15,30,0,2
"12710",493000,934000,4,0,17,1,30,23,10,0,9,44,0,3
"12711",493000,942000,2,0,19,0,25,10,5,0,9,59,4,22
"12712",493000,950000,5,0,21,5,83,18,6,1,7,13,0,0
"12713",493000,958000,1,0,33,11,69,33,0,0,5,2,0,0
"12714",493000,966000,2,0,31,11,54,33,0,1,20,0,0,0
"12715",493000,974000,1,0,31,6,69,14,0,3,5,8,0,0
"12716",493000,982000,0,0,30,3,76,3,0,6,2,8,2,10
"12717",493000,990000,6,0,40,1,56,6,1,4,5,6,4,17
"12718",493000,998000,1,0,21,3,11,10,0,2,13,25,21,35
"12719",493000,1006000,3,0,12,3,1,6,3,3,8,39,24,42
"12720",493000,1014000,0,0,9,0,6,2,0,2,5,60,14,36
"12721",493000,1022000,0,0,0,0,0,0,0,0,0,106,7,18
"12722",493000,1030000,0,0,4,0,1,0,0,2,9,88,7,14
"12723",493000,1038000,0,0,12,0,1,2,0,2,18,41,32,30
"12724",493000,1046000,0,0,18,0,4,5,2,1,25,61,12,14
"12725",493000,1054000,0,0,10,0,0,0,4,2,44,52,8,24
"12726",493000,1062000,0,0,9,0,4,5,2,1,14,41,11,18
"12727",493000,1070000,0,0,15,0,18,4,1,2,12,35,6,23
"12728",493000,1078000,0,0,11,0,0,3,4,3,22,35,10,30
"12729",493000,1086000,2,0,21,0,15,9,3,6,10,52,6,8
"12730",493000,1094000,0,0,35,1,36,14,0,12,6,3,4,13
"12731",493000,1102000,1,0,25,1,31,14,0,22,3,2,10,27
"12732",493000,1110000,4,0,22,2,16,28,0,45,2,1,10,12
"12733",493000,1118000,1,0,27,2,17,31,0,36,6,2,15,2
"12734",493000,1126000,10,0,31,3,28,25,0,23,4,2,7,9
"12735",493000,1134000,7,0,17,15,31,52,0,25,6,1,5,1
"12736",493000,1142000,7,0,18,2,29,79,1,12,12,1,3,0
"12737",493000,1150000,0,0,23,2,32,57,0,3,17,0,0,0
"12753",493000,1278000,2,0,30,0,0,0,0,51,16,3,34,4
"12754",493000,1286000,0,0,51,0,0,1,0,29,10,15,31,3
"12755",493000,1294000,1,0,22,0,0,0,0,16,15,22,22,12
"12756",493000,1302000,0,0,3,0,0,0,0,2,3,38,9,5
"12858",501000,678000,0,0,0,2,0,1,34,0,5,0,0,0
"12859",501000,686000,0,0,0,0,0,0,98,0,0,1,0,0
"12860",501000,694000,1,0,0,0,0,0,128,0,1,0,0,0
"12861",501000,702000,0,0,0,0,0,0,136,0,3,0,0,0
"12862",501000,710000,0,0,0,0,0,0,67,0,0,0,0,0
"12863",501000,718000,0,0,0,0,0,0,146,0,0,0,0,0
"12864",501000,726000,0,0,0,0,0,0,142,0,0,0,0,0
"12865",501000,734000,0,0,0,0,0,0,134,0,0,0,0,0
"12866",501000,742000,2,0,0,3,0,0,52,0,3,0,0,0
"12867",501000,750000,5,0,0,2,0,1,98,0,4,0,0,1
"12868",501000,758000,0,0,0,0,0,0,81,0,0,0,0,0
"12869",501000,766000,0,0,0,0,0,0,20,0,0,0,0,0
"12870",501000,774000,0,0,0,0,0,0,79,0,2,0,0,0
"12871",501000,782000,1,0,0,1,0,1,127,0,1,0,0,3
"12872",501000,790000,1,0,0,5,0,2,73,0,3,0,0,1
"12873",501000,798000,0,0,0,0,0,0,110,0,0,0,0,8
"12874",501000,806000,0,0,0,6,0,0,106,0,11,0,0,9
"12875",501000,814000,0,0,0,0,0,1,90,0,6,0,0,13
"12876",501000,822000,1,0,0,2,0,1,134,0,0,0,0,8
"12877",501000,830000,0,0,0,1,0,1,136,0,9,2,0,1
"12878",501000,838000,2,0,0,0,0,0,133,0,3,2,0,6
"12879",501000,846000,0,0,0,0,0,0,142,0,2,0,0,1
"12880",501000,854000,0,0,0,0,0,0,151,0,2,0,0,0
"12881",501000,862000,0,0,2,0,0,0,141,0,0,4,0,0
"12882",501000,870000,0,0,0,0,0,0,112,0,2,11,0,2
"12883",501000,878000,0,0,7,0,0,0,38,0,10,28,0,25
"12884",501000,886000,6,0,5,0,1,4,6,0,1,12,0,85
"12885",501000,894000,1,0,2,1,0,2,76,0,5,37,0,15
"12886",501000,902000,1,0,3,0,0,0,30,0,8,90,0,2
"12887",501000,910000,0,0,5,2,0,3,24,0,20,66,0,16
"12888",501000,918000,4,0,14,2,6,20,19,0,11,20,5,50
"12889",501000,926000,9,0,46,5,50,14,4,0,9,7,0,1
"12890",501000,934000,12,0,33,6,35,19,1,2,7,31,0,6
"12891",501000,942000,2,0,18,0,37,9,0,4,5,65,6,9
"12892",501000,950000,2,0,12,6,60,25,6,1,9,30,0,0
"12893",501000,958000,1,0,40,6,60,27,0,1,6,5,0,0
"12894",501000,966000,1,0,63,5,58,26,1,1,3,2,0,0
"12895",501000,974000,2,0,40,2,45,17,0,4,8,19,1,1
"12896",501000,982000,1,0,27,5,46,18,1,5,3,19,1,7
"12897",501000,990000,5,0,28,1,61,7,0,1,7,14,1,14
"12898",501000,998000,1,0,32,7,13,8,1,2,14,18,8,31
"12899",501000,1006000,0,0,15,2,7,1,0,1,14,55,19,24
"12900",501000,1014000,0,0,4,0,2,3,0,3,2,99,3,12
"12901",501000,1022000,0,0,6,0,4,2,0,5,13,81,5,12
"12902",501000,1030000,0,0,26,0,2,5,0,2,7,69,11,5
"12903",501000,1038000,0,0,19,0,0,11,4,3,12,48,10,14
"12904",501000,1046000,0,0,20,0,6,12,5,1,19,40,1,4
"12905",501000,1054000,0,0,18,0,2,4,3,0,14,59,4,20
"12906",501000,1062000,0,0,19,0,0,8,1,1,39,59,4,4
"12907",501000,1070000,0,0,12,0,0,1,1,0,25,59,2,18
"12908",501000,1078000,0,0,29,0,0,3,1,2,10,77,4,4
"12909",501000,1086000,1,0,31,1,12,11,0,4,11,26,12,18
"12910",501000,1094000,0,0,22,0,35,18,0,14,0,0,5,10
"12911",501000,1102000,3,0,18,0,24,18,0,34,9,0,13,13
"12912",501000,1110000,1,0,29,1,17,38,0,39,5,0,11,5
"12913",501000,1118000,3,0,29,3,21,49,0,30,4,1,5,3
"12914",501000,1126000,3,0,30,6,25,28,0,48,0,4,12,6
"12915",501000,1134000,5,0,38,1,24,56,0,26,8,1,10,3
"12916",501000,1142000,4,0,20,3,18,63,1,16,7,3,5,0
"12917",501000,1150000,3,0,20,4,9,78,2,5,18,1,4,3
"12918",501000,1158000,2,0,8,1,15,26,1,17,10,0,2,0
"12933",501000,1278000,3,0,37,0,0,1,0,51,6,5,15,4
"12934",501000,1286000,2,0,36,0,0,1,0,43,7,3,36,22
"13038",509000,678000,0,0,0,0,0,0,96,0,0,0,0,0
"13039",509000,686000,0,0,0,0,0,0,92,0,3,0,0,0
"13040",509000,694000,0,0,0,0,0,0,65,0,7,0,0,0
"13041",509000,702000,0,0,0,0,0,0,57,0,1,0,0,0
"13042",509000,710000,0,0,0,0,0,0,103,0,1,0,0,0
"13043",509000,718000,0,0,0,0,0,0,127,0,0,0,0,0
"13044",509000,726000,0,0,0,0,0,0,106,0,1,0,0,0
"13045",509000,734000,0,0,0,0,0,1,101,0,4,0,0,0
"13046",509000,742000,0,0,0,0,0,0,126,0,3,0,0,0
"13047",509000,750000,0,0,0,0,0,0,89,0,1,0,0,0
"13048",509000,758000,0,0,0,0,0,0,82,0,1,0,0,0
"13049",509000,766000,0,0,0,0,0,0,43,0,1,0,0,0
"13050",509000,774000,0,0,0,0,0,0,95,0,0,0,0,0
"13051",509000,782000,0,0,0,0,0,0,145,0,2,0,0,0
"13052",509000,790000,0,0,0,0,0,0,118,0,2,0,0,3
"13053",509000,798000,0,0,0,0,0,0,123,0,3,0,0,5
"13054",509000,806000,0,0,0,0,0,0,122,0,4,0,0,6
"13055",509000,814000,0,0,0,0,0,0,123,0,2,0,0,0
"13056",509000,822000,1,0,0,2,0,0,123,0,0,4,0,5
"13057",509000,830000,2,0,0,0,0,0,111,0,2,0,0,20
"13058",509000,838000,1,0,0,0,0,0,120,0,9,2,0,6
"13059",509000,846000,0,0,3,0,0,0,125,0,8,0,0,11
"13060",509000,854000,0,0,0,0,0,0,152,0,2,0,0,1
"13061",509000,862000,0,0,0,0,0,0,75,0,0,0,0,0
"13062",509000,870000,0,0,0,0,0,0,108,0,0,4,0,0
"13063",509000,878000,0,0,0,0,0,0,115,0,1,2,0,0
"13064",509000,886000,0,0,0,0,0,0,119,0,1,2,0,0
"13065",509000,894000,0,0,0,0,0,0,103,0,0,0,0,0
"13066",509000,902000,0,0,2,0,0,0,93,0,1,6,0,5
"13067",509000,910000,4,0,1,0,1,1,45,0,5,49,1,9
"13068",509000,918000,2,0,20,0,4,3,14,9,8,14,5,31
"13069",509000,926000,6,0,21,6,18,8,9,2,15,24,0,7
"13070",509000,934000,3,0,23,1,13,16,4,1,13,27,0,6
"13071",509000,942000,3,0,30,5,30,10,1,3,1,18,2,7
"13072",509000,950000,2,0,30,8,28,20,1,6,5,12,0,3
"13073",509000,958000,6,0,33,14,19,16,0,6,10,13,0,0
"13074",509000,966000,3,0,41,11,10,39,1,2,5,2,0,0
"13075",509000,974000,1,1,51,6,26,24,0,8,17,5,1,1
"13076",509000,982000,3,0,36,4,35,31,0,7,14,5,2,3
"13077",509000,990000,0,0,38,4,48,20,1,9,1,4,5,6
"13078",509000,998000,2,0,32,3,47,12,4,9,9,10,1,5
"13079",509000,1006000,1,0,36,0,21,11,0,9,16,20,8,16
"13080",509000,1014000,0,0,17,0,16,8,1,7,9,57,10,20
"13081",509000,1022000,0,0,15,0,5,16,1,6,14,57,6,12
"13082",509000,1030000,0,0,24,0,4,8,2,6,33,47,4,10
"13083",509000,1038000,0,0,8,0,1,24,3,1,17,48,8,28
"13084",509000,1046000,0,0,13,0,5,14,3,2,14,57,2,5
"13085",509000,1054000,0,0,27,0,0,18,2,7,13,44,6,17
"13086",509000,1062000,0,0,42,0,2,18,9,4,22,42,1,8
"13087",509000,1070000,0,0,31,0,1,5,3,1,27,49,1,2
"13088",509000,1078000,0,0,20,0,0,4,2,0,10,61,9,12
"13089",509000,1086000,2,0,25,0,19,8,0,21,13,20,4,10
"13090",509000,1094000,0,0,29,0,32,14,0,13,0,1,9,17
"13091",509000,1102000,0,0,24,0,29,20,0,38,5,0,15,10
"13092",509000,1110000,0,0,31,1,17,33,0,44,2,2,7,2
"13093",509000,1118000,1,0,21,0,25,61,0,32,3,0,4,1
"13094",509000,1126000,6,0,26,2,41,27,0,41,4,3,8,5
"13095",509000,1134000,5,0,28,3,19,55,0,23,8,1,4,0
"13096",509000,1142000,4,0,15,4,22,36,0,18,28,5,9,0
"13097",509000,1150000,11,0,17,2,18,62,1,25,6,2,8,1
"13098",509000,1158000,1,0,15,2,11,44,1,10,14,0,0,2
"13114",509000,1286000,1,0,12,0,0,2,0,16,10,1,7,3
"13218",517000,678000,0,0,0,0,0,0,79,0,0,0,0,0
"13219",517000,686000,0,0,0,0,0,0,82,0,9,0,0,0
"13220",517000,694000,0,0,0,0,0,0,73,0,2,0,0,0
"13221",517000,702000,0,0,0,0,0,0,99,0,0,0,0,0
"13222",517000,710000,0,0,0,0,0,0,92,0,0,0,0,0
"13223",517000,718000,0,0,0,0,0,0,131,0,6,0,0,0
